question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
98,1,1,1,1,1,9-49-396-1|9-51-582-1|9-50-580-3|9-50-580-2|9-50-579-2|9-51-582-5|9-50-579-1|9-50-580-1|9-51-582-4|9-50-579-3|3-25-567-2|9-50-579-4|9-50-581-6|9-50-581-2|9-50-581-7,9-49-396-1
99,0,0,0,0,1,9-52-585-3|9-52-585-2|6-38-588-5|9-51-582-2|3-25-567-1|9-50-579-3|9-51-582-3|2-21-556-2|9-50-580-1|2-21-556-1|9-50-581-6|9-52-584-3|10-58-559-2|7-41-569-3|9-52-585-4,9-52-584-3
100,1,1,1,1,1,9-50-581-9|9-50-581-8|9-50-580-3|9-50-581-6|9-50-581-7|9-52-585-5|9-50-579-4|9-50-581-3|9-50-581-4|9-50-581-1|9-50-581-5|9-51-582-6|9-50-580-1|9-50-581-2|2-21-561-3,9-50-581-9
101,1,1,1,1,1,9-50-581-1|9-50-581-8|9-50-581-7|9-50-581-4|9-50-581-6|9-50-580-3|9-50-581-3|9-50-580-1|9-50-581-5|9-50-581-2|9-50-579-2|9-51-582-5|9-50-579-3|9-50-581-9|9-50-579-4,9-50-581-1
102,0,0,0,0,0,7-41-575-4|7-41-575-1|7-41-575-2|7-41-575-3|7-41-569-7|2-21-556-6|9-50-581-4|9-50-579-2|9-50-579-1|9-50-581-3|9-50-579-4|6-38-589-1|9-51-582-6|9-50-579-3|10-58-559-5,9-50-1604-1
103,0,1,1,1,1,9-50-581-1|9-49-391-1|7-41-590-2|9-50-579-2|9-51-582-6|9-51-582-5|9-50-579-4|10-58-560-5|2-21-556-6|9-51-582-1|9-50-579-3|9-50-581-7|10-57-565-6|9-50-581-2|7-41-575-1,9-49-391-1
104,0,0,1,1,1,9-50-579-3|9-50-579-2|9-50-579-1|9-50-579-4|9-50-3-1|9-50-580-3|10-58-559-1|9-50-1492-1|9-50-581-4|9-50-580-1|9-50-581-3|9-50-581-6|9-50-580-2|9-52-585-1|7-39-570-1,9-50-3-1
105,1,1,1,1,1,9-51-582-2|9-51-582-3|9-51-582-4|9-51-582-1|9-50-579-3|9-50-580-1|2-21-556-1|9-52-585-3|3-25-567-1|9-51-582-5|9-51-582-6|9-50-579-2|2-21-556-2|9-50-581-6|9-52-585-2,9-51-582-2
106,0,0,0,0,1,9-54-485-11|2-21-561-1|9-51-582-6|9-50-581-3|3-25-567-4|9-54-485-1|9-52-585-2|9-50-581-5|2-21-561-2|9-50-581-8|9-50-579-3|9-54-485-4|3-25-567-3|5-29-486-6|9-51-582-1,9-54-485-4
107,0,1,1,1,1,9-54-485-2|9-54-485-5|9-50-579-4|5-29-486-2|9-50-581-1|9-50-579-3|2-21-556-6|9-50-581-6|7-41-575-1|9-51-582-6|9-50-581-3|9-50-580-1|9-50-580-3|9-50-581-4|10-58-559-5,9-54-485-5
108,0,0,0,0,0,9-51-582-4|9-51-582-1|9-51-582-6|9-52-585-5|9-51-582-2|2-21-561-3|9-51-582-5|9-51-582-3|2-21-561-1|9-50-581-9|6-38-589-6|2-21-561-4|6-38-589-2|2-21-561-2|9-50-579-4,9-51-352-3
109,0,0,0,0,0,9-54-485-2|9-50-579-3|7-41-575-1|9-54-485-5|9-54-485-8|5-29-486-4|9-50-581-6|5-29-486-2|9-50-581-4|5-29-487-3|2-21-556-6|9-50-581-3|9-50-579-1|9-51-582-6|9-50-579-2,9-54-485-1
110,1,1,1,1,1,9-52-366-2|9-52-585-5|9-50-581-9|9-52-585-4|9-52-585-1|9-52-585-3|9-52-585-2|4-97-1481-1|9-50-580-3|9-50-579-4|9-51-582-1|9-50-365-1|1-87-1481-1|9-51-364-1|9-50-580-1,9-52-366-2
111,0,0,1,1,1,5-29-486-5|5-31-591-2|5-31-591-3|9-54-485-9|9-54-485-6|5-31-591-1|5-29-487-4|5-29-486-1|9-54-485-10|5-29-487-5|5-29-486-6|9-50-579-3|9-54-485-11|6-38-589-7|9-50-581-6,9-54-485-9
112,1,1,1,1,1,9-50-1492-2|9-50-579-3|9-50-579-2|9-50-579-1|9-50-579-4|2-21-557-1|9-50-580-1|9-50-581-6|9-50-4-1|2-21-556-1|9-50-580-3|9-50-3-1|2-21-557-2|9-50-359-1|2-21-556-2,9-50-1492-2
113,1,1,1,1,1,9-50-579-4|9-50-580-3|9-50-581-9|9-50-581-6|9-50-580-1|9-52-585-5|9-50-579-2|9-50-579-1|6-38-588-6|10-58-559-5|10-57-566-2|10-57-566-1|9-50-581-7|10-65-587-2|10-57-565-7,9-50-579-4
114,0,0,0,1,1,9-51-582-6|9-51-582-1|9-51-582-5|9-51-582-4|9-51-582-2|9-51-353-1|9-51-582-3|10-58-559-5|2-21-561-2|9-50-579-3|9-52-585-5|10-58-559-4|9-50-581-1|9-50-580-1|10-58-559-3,9-51-353-1
115,1,1,1,1,1,9-50-359-2|9-50-579-1|9-50-579-2|9-50-359-1|9-50-579-3|9-50-581-6|9-50-581-3|9-50-579-4|9-50-581-4|9-50-580-2|9-50-580-1|9-50-581-5|9-52-585-1|9-50-580-3|9-50-581-1,9-50-359-2
116,1,1,1,1,1,9-50-581-2|9-50-581-4|9-50-581-1|9-50-581-9|9-50-581-3|9-50-581-5|9-50-579-1|9-50-581-7|9-50-581-6|9-50-581-8|9-50-579-2|9-50-1561-2|9-50-579-3|9-50-579-4|3-25-567-2,9-50-581-2
117,0,0,1,1,1,9-52-585-4|9-52-585-1|9-52-585-2|9-52-585-3|9-52-584-4|9-50-580-1|9-51-582-1|9-50-579-3|9-52-585-5|9-51-582-5|9-50-580-3|9-50-579-4|9-50-580-2|9-51-582-4|9-51-582-2,9-52-584-4
118,0,1,1,1,1,9-50-579-3|9-50-2-1|9-50-581-6|9-50-579-2|9-50-579-1|9-50-3-1|9-50-1492-2|9-50-579-4|9-50-4-1|9-50-580-1|2-21-561-2|9-50-581-7|9-50-1492-1|9-50-580-3|9-51-582-1,9-50-2-1
119,0,0,0,0,0,9-50-580-3|2-21-556-1|2-21-556-3|7-41-569-6|10-57-566-2|6-38-588-3|2-21-556-6|9-52-585-5|9-50-581-8|6-38-588-2|8-45-563-4|3-25-567-3|9-50-579-4|9-51-582-6|6-38-588-7,11-66-733-1
120,0,0,0,0,0,8-45-563-6|2-21-556-6|9-50-579-4|2-21-556-3|7-39-570-1|7-43-573-3|8-45-563-4|9-52-585-5|7-43-574-3|10-64-568-5|2-21-556-1|10-58-559-6|2-21-564-7|10-58-560-6|6-38-588-13,11-66-737-1
121,0,0,0,0,0,6-38-588-3|10-58-559-1|3-25-567-2|7-43-573-2|6-38-588-4|3-25-567-3|10-57-566-2|7-41-569-2|6-38-588-6|6-38-588-12|7-43-573-1|6-38-588-2|6-38-588-10|7-43-573-3|6-38-588-11,11-66-715-1
122,0,0,0,0,0,6-38-588-7|9-52-585-3|7-41-569-6|9-52-585-2|6-38-588-2|9-50-580-2|2-21-556-1|6-38-588-6|6-38-588-3|7-41-569-1|6-38-588-13|9-50-581-6|10-58-559-1|9-50-579-2|9-50-581-7,11-66-733-2
123,0,0,0,0,0,10-58-559-5|10-58-559-6|10-58-559-2|10-57-565-1|10-57-565-2|7-41-572-3|10-57-565-6|10-57-565-13|10-57-565-4|10-58-559-3|10-57-566-1|10-57-565-5|10-57-565-12|10-57-566-5|10-57-566-4,11-66-750-1
124,1,1,1,1,1,11-66-732-2|10-57-565-10|10-57-566-5|10-57-565-13|10-57-565-6|2-21-556-1|10-57-565-14|10-58-560-2|10-57-565-7|7-41-569-6|10-57-566-3|10-57-566-1|10-57-565-9|10-57-565-4|10-57-566-2,11-66-732-2
125,0,0,0,0,0,2-21-556-5|10-58-560-2|2-21-556-1|2-21-564-7|6-38-588-7|6-38-588-8|6-38-588-9|2-21-556-3|2-21-564-5|10-58-559-1|9-50-579-1|10-57-565-10|9-52-585-5|10-58-560-4|2-21-561-5,11-66-749-4
126,0,0,0,0,0,9-50-581-6|9-50-579-1|2-21-556-2|10-65-587-1|10-58-560-1|10-58-560-4|7-41-571-1|9-50-579-3|10-58-559-3|9-50-579-2|9-50-581-7|10-58-559-4|10-65-587-2|10-57-565-7|6-38-588-9,11-68-931-3
127,0,0,0,0,0,5-31-591-1|5-31-591-2|9-52-585-2|6-38-588-9|9-50-581-6|10-58-560-2|9-51-582-2|9-50-579-3|5-31-591-3|9-52-585-3|6-38-588-7|2-21-556-1|10-58-560-1|9-51-582-4|9-50-581-7,11-66-747-2
128,1,1,1,1,1,11-66-745-2|5-31-591-1|5-31-591-2|10-57-565-10|10-58-559-1|2-21-561-2|3-25-567-2|7-43-574-1|5-31-730-1|10-58-560-2|7-41-572-2|2-21-561-1|11-66-732-3|2-21-564-1|9-52-585-3,11-66-745-2
129,0,0,0,1,1,1-87-662-1|10-58-559-7|9-51-582-6|9-52-585-5|9-51-582-5|3-25-567-4|11-67-833-1|2-21-556-6|9-51-582-2|9-50-579-4|7-41-572-3|7-41-569-3|8-47-1346-2|9-51-582-1|2-21-556-3,11-67-833-1
130,1,1,1,1,1,11-66-720-2|11-66-720-1|11-66-1162-1|6-38-588-10|6-38-588-7|6-38-588-13|11-66-749-3|6-38-588-12|6-38-588-2|6-38-588-9|6-38-588-8|6-38-588-11|6-38-588-6|11-66-739-1|7-41-569-6,11-66-720-2
131,1,1,1,1,1,11-68-648-1|10-65-587-3|10-64-568-2|10-65-587-2|4-27-649-1|10-64-568-3|10-65-587-1|10-64-568-1|10-64-568-4|10-64-568-5|2-21-564-7|10-58-559-2|10-58-560-6|10-57-565-10|8-45-563-3,11-68-648-1
132,0,0,0,0,0,7-41-569-7|5-31-591-1|5-31-591-2|7-41-575-4|7-43-574-3|7-39-570-1|7-41-572-3|7-41-572-2|5-31-591-3|3-25-567-4|7-41-569-2|1-87-660-1|10-57-565-6|5-31-469-1|9-50-579-4,11-66-718-1
133,0,0,0,0,0,10-65-587-1|10-65-587-3|10-57-566-5|10-57-565-6|10-57-566-4|10-65-587-2|10-57-565-10|10-64-568-5|10-57-565-7|10-57-566-1|10-64-568-3|10-57-565-13|2-21-564-5|9-50-581-1|10-57-565-11,11-68-931-1
134,0,1,1,1,1,2-22-1176-1|6-85-1176-1|11-67-1176-1|10-65-1176-1|12-95-986-1|2-21-561-2|10-58-559-3|1-87-658-1|10-57-565-13|7-41-569-5|10-57-565-8|7-41-571-2|10-58-560-2|10-57-566-5|5-28-859-5,11-67-1176-1
135,1,1,1,1,1,11-68-931-6|10-55-931-5|10-57-566-2|10-65-587-1|10-65-587-2|10-57-566-4|11-68-931-5|10-58-559-5|10-64-568-5|10-57-565-1|10-57-565-10|10-55-931-4|10-57-566-5|10-57-565-7|10-57-566-3,11-68-931-6
136,0,1,1,1,1,10-57-565-10|10-57-565-6|11-67-835-1|10-57-565-13|2-21-670-2|9-52-585-5|10-57-565-9|9-51-582-6|10-57-565-4|10-57-565-12|10-57-565-1|2-21-564-7|10-57-565-7|10-57-565-8|2-21-556-1,11-67-835-1
137,1,1,1,1,1,11-67-836-3|10-62-836-3|9-52-585-2|9-50-580-1|9-52-585-3|10-58-559-7|9-50-579-2|9-52-585-5|7-41-572-3|9-50-580-2|9-50-579-3|2-21-556-6|9-51-582-6|9-52-585-1|9-52-585-4,11-67-836-3
138,0,0,0,0,0,8-44-1270-2|7-43-1270-2|8-44-1269-2|10-89-1269-2|10-55-1269-2|10-59-1270-1|11-67-1269-2|8-44-1270-1|10-62-1269-2|10-59-1269-2|10-57-1270-2|10-55-1269-5|7-43-1270-1|10-59-1270-2|8-44-1269-4,11-67-1269-4
139,1,1,1,1,1,11-66-749-3|10-58-559-1|2-21-564-1|10-57-565-4|10-57-565-1|9-52-585-5|9-50-579-1|10-64-568-3|10-57-565-6|8-45-563-1|2-21-561-1|9-50-579-2|2-21-564-7|3-25-567-2|7-41-572-2,11-66-749-3
140,1,1,1,1,1,11-67-1120-1|11-67-1120-2|2-21-556-1|9-50-580-1|10-57-565-3|9-50-579-2|8-48-696-1|10-57-565-10|10-58-559-2|7-41-572-3|7-41-571-2|7-41-569-1|10-58-559-4|2-21-556-6|6-36-1274-2,11-67-1120-1
141,0,0,0,0,0,2-21-556-6|9-52-585-5|8-45-563-6|10-58-559-5|10-58-559-6|9-50-579-4|10-57-566-2|2-21-561-1|10-58-560-6|7-43-573-3|6-38-588-14|2-21-556-5|2-21-556-1|9-50-580-3|2-21-561-3,11-66-738-1
142,1,1,1,1,1,11-67-837-2|10-62-837-3|11-67-837-1|5-31-2063-1|5-30-1340-2|6-37-380-1|10-62-837-1|3-25-844-2|10-62-837-2|7-40-1498-4|2-22-1374-2|2-21-556-6|5-30-1333-1|7-43-701-2|5-32-706-2,11-67-837-2
143,1,1,1,1,1,1-16-618-1|10-64-568-1|10-64-568-4|1-16-824-1|10-58-559-3|3-25-567-3|10-58-559-4|10-58-824-1|1-16-820-1|1-16-619-1|1-16-823-1|10-58-559-5|10-58-823-1|7-41-571-2|7-41-569-5,1-16-618-1
144,1,1,1,1,1,1-87-951-1|2-21-556-3|2-21-556-1|4-97-1481-1|1-87-1481-1|7-41-569-1|7-41-569-5|1-87-665-1|10-58-559-1|7-41-953-1|10-58-559-2|10-62-950-1|7-41-572-2|7-41-590-1|7-43-573-2,1-87-951-1
145,1,1,1,1,1,1-87-662-1|1-87-661-1|1-87-659-1|1-87-658-1|1-87-657-1|1-87-656-1|1-87-660-1|1-87-663-1|1-87-1481-1|9-52-585-5|9-50-579-2|9-50-579-4|4-97-1481-1|2-21-556-3|1-87-664-1,1-87-662-1
146,0,0,0,0,0,9-50-579-2|10-58-559-1|7-39-570-1|10-57-565-4|7-41-569-2|3-25-567-2|1-87-1481-1|2-21-561-1|2-21-561-2|10-57-565-1|7-41-569-1|9-50-581-4|9-50-579-1|9-50-579-4|10-64-568-3,1-16-1166-1
147,1,1,1,1,1,1-16-1602-3|1-16-1602-4|1-16-1602-2|10-57-566-5|10-64-568-3|1-16-1602-5|10-64-568-2|10-57-565-13|10-64-568-4|10-64-568-1|10-57-565-1|1-16-1600-3|10-57-565-4|1-16-1600-2|10-64-568-5,1-16-1602-3
148,1,1,1,1,1,1-16-1423-1|1-16-941-1|1-16-1267-1|1-16-941-2|1-16-941-3|1-16-1423-3|1-16-938-3|6-38-588-6|2-21-561-2|3-25-567-3|7-41-575-1|6-38-589-2|6-38-589-3|6-38-588-13|6-38-589-6,1-16-1423-1
149,0,0,0,0,0,10-64-568-3|2-21-556-1|9-50-581-6|10-64-568-1|8-45-563-3|6-38-588-5|10-58-559-1|6-38-588-6|9-50-579-3|6-38-588-2|10-57-566-3|6-38-588-3|7-41-571-1|9-50-581-4|10-58-559-2,1-16-773-1
150,1,1,1,1,1,1-16-1607-2|2-21-557-1|1-16-1606-1|9-50-579-1|10-57-565-4|1-16-1607-1|9-50-579-2|10-57-565-2|10-57-565-5|1-16-1606-2|2-21-556-1|10-57-565-1|6-38-588-4|7-41-569-2|9-52-585-3,1-16-1607-2
151,1,1,1,1,1,1-20-2114-1|1-20-2114-2|1-20-2114-3|1-20-2115-1|1-16-2254-1|1-20-2116-1|1-87-1481-1|10-58-559-5|6-38-588-1|1-20-2120-1|4-91-714-2|12-95-988-1|1-16-1103-4|1-20-2113-1|10-57-566-5,1-20-2114-1
152,1,1,1,1,1,1-87-658-1|1-87-657-1|1-87-659-1|1-87-656-1|1-87-662-1|1-87-661-1|1-87-660-1|1-20-2116-1|1-87-1481-1|1-87-663-1|1-16-822-1|12-95-988-1|8-47-1346-2|11-67-1176-1|2-21-561-2,1-87-658-1
153,1,1,1,1,1,1-16-1109-1|9-50-579-2|10-58-559-4|1-16-614-4|10-64-568-3|1-87-665-1|9-50-579-4|10-58-559-7|7-41-571-1|10-58-559-3|2-21-556-1|10-64-568-2|1-16-616-2|2-21-556-2|9-50-580-1,1-16-1109-1
154,0,0,0,0,0,10-58-559-6|10-58-560-6|10-58-559-5|2-21-557-3|9-50-580-3|10-58-559-3|10-58-560-3|10-58-560-2|2-21-557-2|2-21-561-3|7-43-573-3|9-50-579-4|2-21-556-6|10-58-560-4|10-58-559-4,1-16-781-1
155,1,1,1,1,1,1-87-665-1|1-87-1481-1|1-87-664-1|4-97-1481-1|1-87-662-1|1-87-659-1|1-87-656-1|10-57-565-12|2-21-564-7|1-87-658-1|2-21-556-3|8-47-1348-4|1-87-951-1|1-87-663-1|1-87-657-1,1-87-665-1
156,1,1,1,1,1,1-16-1421-1|1-20-2116-1|1-16-1267-1|1-16-943-1|1-16-1423-1|1-16-822-1|1-16-823-1|10-58-823-1|1-16-943-2|1-16-941-1|1-16-941-2|1-16-941-3|1-16-821-1|1-16-824-1|1-87-658-1,1-16-1421-1
157,1,1,1,1,1,1-15-608-1|1-87-1481-1|4-97-1481-1|4-97-1478-1|4-97-1481-2|8-47-1346-1|1-87-1481-3|4-91-613-1|10-64-568-5|8-45-563-4|10-64-568-2|8-45-563-6|8-47-1346-2|4-91-607-1|1-16-614-3,1-15-608-1
158,1,1,1,1,1,1-16-1423-3|9-52-585-5|11-67-836-3|10-58-559-7|3-25-567-4|11-67-1269-7|10-62-836-3|3-25-567-3|11-67-1269-6|6-38-588-14|2-21-556-6|6-38-589-2|6-38-588-8|11-67-833-1|1-87-659-1,1-16-1423-3
159,1,1,1,1,1,1-16-616-1|1-16-616-2|1-16-1103-4|7-41-571-2|1-16-1423-3|1-16-618-1|9-50-580-1|1-87-665-1|1-16-1103-5|1-87-1481-1|11-67-1269-7|7-41-569-1|1-16-620-1|6-37-387-1|8-48-1514-1,1-16-616-1
160,0,0,0,0,0,10-57-565-4|10-57-565-10|10-57-565-6|10-58-559-4|10-58-559-7|10-57-565-1|10-57-565-9|10-58-559-2|10-57-566-5|10-58-559-5|10-57-565-13|10-58-559-3|10-57-565-14|10-64-568-3|10-57-565-8,1-16-782-2
161,0,1,1,1,1,10-58-559-7|1-20-2117-1|7-43-574-2|7-43-574-3|7-41-571-1|7-41-571-2|7-41-572-3|6-38-588-1|2-21-561-2|7-41-569-7|2-21-556-3|7-41-569-1|10-57-565-1|7-43-573-3|6-38-588-13,1-20-2117-1
162,1,1,1,1,1,1-16-1103-4|1-87-1481-1|7-41-572-1|7-41-572-2|7-41-572-3|6-38-589-6|6-38-589-1|4-97-1481-1|7-41-569-1|6-38-589-5|1-20-2121-1|10-64-568-5|7-41-569-5|7-41-571-2|7-41-590-1,1-16-1103-4
163,0,0,1,1,1,1-87-659-1|1-87-658-1|1-87-1481-1|1-87-662-1|1-87-656-1|1-87-661-1|1-87-657-1|4-97-1481-1|1-87-663-1|1-87-660-1|9-50-579-2|2-21-556-3|8-47-1348-4|10-58-559-7|1-87-664-1,1-87-656-1
164,1,1,1,1,1,1-16-941-2|1-16-941-1|10-64-568-1|10-57-565-10|1-16-1423-1|10-64-568-2|1-16-941-3|10-57-565-6|1-16-943-1|10-57-565-13|1-16-1267-1|10-57-565-9|10-57-565-4|10-58-559-4|1-16-938-2,1-16-941-2
165,0,1,1,1,1,1-16-1602-3|1-16-1602-4|1-16-1602-5|1-16-1602-1|1-16-1602-2|1-16-1600-1|1-16-1600-6|1-16-1600-3|1-16-1600-4|10-64-568-3|1-16-1600-5|10-64-568-5|1-16-1606-1|2-21-556-6|1-16-1600-2,1-16-1602-4
166,0,0,0,1,1,9-50-579-4|2-21-561-3|1-16-620-1|10-58-559-6|10-58-559-5|1-16-938-3|1-87-1481-1|10-58-559-4|1-16-938-2|10-57-566-2|2-21-561-2|3-25-567-3|9-50-580-3|10-58-559-3|10-65-587-2,1-16-938-3
167,0,1,1,1,1,1-16-614-4|1-16-1103-1|1-16-614-3|10-58-559-3|1-16-620-1|7-41-572-3|1-16-614-1|1-16-615-1|1-16-823-1|1-87-1481-1|10-58-559-5|7-43-573-3|6-38-588-6|10-58-559-4|10-58-559-6,1-16-614-3
168,1,1,1,1,1,1-16-944-1|7-41-569-5|10-64-568-4|2-21-561-2|9-50-579-3|9-52-585-4|10-57-565-8|9-50-581-8|9-51-582-4|2-21-561-3|1-16-1166-1|10-57-565-10|10-64-568-1|10-57-565-3|9-50-581-6,1-16-944-1
169,0,1,1,1,1,10-58-823-1|1-16-823-1|1-16-822-1|10-58-559-7|10-58-559-5|10-58-559-3|10-58-559-4|1-20-2116-1|10-58-559-6|10-58-559-2|7-43-573-3|7-41-569-1|1-16-820-1|2-21-556-6|12-95-988-2,1-16-823-1
170,0,0,0,0,0,7-41-569-1|10-58-559-2|9-50-581-6|7-41-571-2|7-41-571-1|9-50-580-1|9-50-581-7|6-38-588-2|7-41-569-5|9-51-582-2|10-58-559-1|9-50-579-3|10-58-559-5|9-50-581-8|7-41-590-1,1-16-1105-1
171,0,0,0,0,0,9-50-581-9|6-38-588-14|10-65-587-2|8-45-563-6|2-21-556-6|6-38-588-8|7-43-573-3|7-43-574-3|2-21-561-1|7-39-570-1|9-52-585-5|10-58-559-6|9-50-579-4|9-50-581-8|7-41-569-4,1-14-742-1
172,1,1,1,1,1,1-16-1607-1|9-52-585-5|9-50-581-9|1-16-1607-2|6-38-588-6|1-16-1606-2|6-38-588-13|9-50-579-4|10-65-587-2|1-16-1606-1|6-38-588-14|9-50-581-6|9-50-580-3|6-38-588-8|7-39-570-2,1-16-1607-1
173,0,0,0,0,0,10-58-559-3|7-41-569-5|10-58-560-3|2-21-557-2|10-58-559-5|10-58-559-4|2-21-561-3|3-25-567-3|2-21-556-4|2-21-561-2|10-57-565-8|10-57-565-3|9-50-579-3|10-58-560-2|7-41-571-2,1-16-619-1
174,1,1,1,1,1,1-16-943-1|1-16-943-2|1-16-943-3|1-16-823-1|1-16-1421-1|1-16-1267-1|1-16-822-1|1-16-820-1|1-16-1103-4|1-16-1423-1|1-16-821-1|1-16-1103-1|1-16-618-1|1-16-824-1|1-16-941-2,1-16-943-1
175,0,1,1,1,1,6-38-589-1|6-38-589-5|6-38-589-4|6-38-589-3|6-38-589-6|6-38-589-7|7-41-575-2|7-41-569-7|7-41-575-4|6-38-588-1|6-38-589-2|7-41-571-1|7-41-575-3|7-41-575-1|2-21-556-6,6-38-589-5
176,0,0,0,0,1,9-50-581-6|9-50-581-7|9-50-581-4|9-51-582-2|9-50-580-1|9-50-579-3|9-52-585-3|9-52-585-2|10-64-568-3|2-21-556-1|6-34-845-1|6-86-1126-1|9-50-581-3|9-50-581-1|6-38-588-2,6-86-1126-1
177,1,1,1,1,1,6-86-690-2|8-48-690-2|6-86-691-3|10-58-559-5|8-48-691-3|8-48-690-1|10-58-559-1|1-16-614-2|10-58-559-2|2-21-556-1|8-48-691-4|6-86-691-2|10-58-559-4|8-47-1263-1|7-43-574-2,6-86-690-2
178,1,1,1,1,1,6-38-588-12|6-38-588-6|6-38-588-1|6-38-588-13|6-38-588-11|6-38-588-4|7-41-569-6|6-38-588-5|6-38-588-9|6-38-588-3|6-38-589-6|6-38-588-2|6-38-589-5|3-25-567-3|6-38-588-10,6-38-588-12
179,1,1,1,1,1,6-38-849-2|6-38-588-6|6-38-588-3|9-50-581-6|6-38-588-4|3-25-567-1|6-38-588-2|6-38-851-2|7-43-574-1|6-38-588-12|2-21-561-4|6-38-588-13|2-21-561-2|2-21-561-1|6-38-588-5,6-38-849-2
180,0,0,0,0,0,10-65-587-1|9-50-581-6|10-57-566-4|10-57-565-7|10-57-566-1|10-58-559-2|10-65-587-2|9-50-581-7|9-50-581-4|9-50-579-3|9-50-580-1|10-64-568-3|10-57-565-10|10-57-565-6|10-58-560-2,6-37-2328-1
181,0,0,0,1,1,10-61-1790-1|7-43-573-3|10-61-1790-2|6-35-1790-1|3-90-1790-2|3-90-1790-1|6-35-1790-2|7-43-573-2|6-38-588-6|6-38-588-3|2-21-556-1|10-61-1790-3|7-43-574-3|10-58-559-1|10-58-559-6,6-35-1790-2
182,0,0,0,0,0,10-58-559-1|10-57-565-2|10-57-565-5|10-57-565-4|10-57-566-2|10-57-565-10|10-57-565-1|8-45-563-1|6-36-1609-2|3-25-567-2|2-21-556-1|2-21-564-1|10-57-565-3|10-57-565-8|6-36-1608-2,6-36-1610-1
183,1,1,1,1,1,6-38-588-7|6-38-588-13|6-38-588-8|6-38-588-9|6-38-588-6|6-38-588-4|6-38-588-12|6-38-588-2|6-38-588-10|6-38-588-1|6-38-588-11|6-38-588-3|6-38-589-6|6-38-589-2|6-38-589-7,6-38-588-7
184,1,1,1,1,1,6-93-842-1|10-64-568-2|7-41-571-1|7-41-569-4|7-41-572-3|10-57-565-6|10-64-568-1|6-38-588-2|10-57-565-1|10-57-565-4|7-41-569-6|6-38-589-5|6-93-842-3|10-57-565-10|7-41-569-2,6-93-842-1
185,0,1,1,1,1,6-38-589-1|6-38-589-7|6-38-589-3|6-38-589-5|7-41-569-7|6-38-589-6|6-38-589-4|6-38-589-2|6-38-588-1|7-41-575-2|7-41-575-4|7-41-575-1|7-41-571-1|6-38-588-6|6-38-588-9,6-38-589-7
186,1,1,1,1,1,6-37-17-2|6-37-17-1|6-37-17-3|1-20-2121-1|6-38-588-5|6-37-375-10|10-58-559-3|6-38-588-6|1-20-2113-2|1-16-782-3|6-38-588-2|10-58-559-2|6-38-589-4|10-58-559-5|6-38-588-1,6-37-17-2
187,0,1,1,1,1,2-22-1176-1|6-85-1176-1|10-65-1176-1|11-67-1176-1|12-95-986-1|2-21-561-2|10-58-559-3|7-41-569-5|1-87-658-1|10-57-565-8|2-21-561-3|10-57-565-13|7-41-571-2|2-21-556-3|6-38-589-2,6-85-1176-1
188,0,0,0,1,1,6-38-848-2|7-43-574-3|7-43-573-2|7-41-569-5|7-43-574-2|7-39-570-1|6-38-588-11|6-38-588-12|6-38-848-1|7-39-570-3|6-38-588-1|7-43-573-3|6-38-588-3|7-43-573-1|6-38-588-9,6-38-848-1
189,0,0,0,0,0,9-50-579-3|9-50-581-8|9-51-582-6|9-52-585-5|9-50-579-4|9-50-580-2|10-55-731-2|9-50-580-1|9-50-580-3|9-50-581-1|10-57-565-6|7-41-575-1|9-51-582-1|9-52-585-2|6-35-845-5,6-34-845-5
190,1,1,1,1,1,6-38-763-1|6-38-588-1|6-38-588-13|6-38-589-5|6-38-589-6|6-38-589-4|6-38-588-6|6-38-588-9|6-38-589-1|6-38-589-3|6-38-588-12|6-38-588-2|6-38-589-7|6-38-588-4|6-38-588-7,6-38-763-1
191,1,1,1,1,1,6-37-375-7|6-37-375-6|6-38-588-3|6-38-589-2|6-38-588-4|7-43-573-3|3-25-567-3|10-58-559-1|6-38-588-6|6-37-375-4|7-43-573-2|3-25-567-2|7-41-590-1|7-41-569-5|6-37-387-3,6-37-375-7
192,0,0,1,1,1,6-38-589-1|6-38-589-3|6-38-589-5|6-38-589-7|6-38-589-6|6-38-589-4|6-38-588-1|6-38-589-2|7-41-569-7|7-41-575-4|7-41-575-2|7-41-575-1|7-41-575-3|6-38-588-6|7-41-571-1,6-38-589-6
193,1,1,1,1,1,6-37-2327-2|10-65-587-2|10-57-566-2|10-65-587-1|9-50-579-4|10-64-568-2|10-57-565-7|9-50-580-3|10-64-568-5|10-58-559-5|8-45-563-4|8-45-563-6|2-21-556-6|9-50-581-8|6-37-2327-1,6-37-2327-2
194,0,0,0,0,0,9-50-579-4|10-57-565-10|9-52-585-5|8-45-563-6|6-38-588-14|10-58-560-6|10-57-566-5|9-50-581-9|3-25-567-4|2-21-561-1|10-58-559-7|9-51-582-6|10-57-566-2|10-57-565-11|2-21-556-6,6-36-1609-1
195,1,1,1,1,1,6-93-842-2|6-93-842-3|5-31-591-1|6-38-588-9|6-93-842-1|6-38-588-6|7-41-571-1|7-39-570-1|6-38-588-4|5-31-591-2|9-52-585-2|6-38-588-8|9-52-585-3|10-58-559-1|3-25-567-1,6-93-842-2
