question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
96,1,1,1,1,1,9-50-581-3|9-50-581-5|9-50-581-4|9-50-581-1|9-50-1561-2|9-50-579-1|9-50-579-2|9-50-581-2|9-50-581-6|9-51-582-6|9-50-581-7|9-50-581-8|4-27-1766-1|9-50-579-4|9-50-580-3,9-50-581-3
97,1,1,1,1,1,9-51-353-3|9-51-582-6|9-51-582-1|9-51-582-2|9-51-352-1|9-50-581-3|9-51-582-4|9-51-582-5|9-50-581-5|4-91-637-1|9-51-1621-1|9-51-353-2|9-50-581-4|2-21-556-6|9-51-582-3,9-51-353-3
98,1,1,1,1,1,9-49-396-1|6-38-849-2|9-51-582-5|9-50-580-3|6-37-375-4|9-51-582-1|9-51-582-4|9-50-579-2|9-50-581-3|9-50-580-2|9-50-580-1|9-50-581-7|9-50-581-8|9-50-581-4|9-50-581-6,9-49-396-1
99,0,1,1,1,1,9-52-585-3|9-52-585-2|9-52-584-3|9-50-579-3|6-38-588-5|9-51-582-2|9-50-580-1|9-51-582-3|9-50-581-6|2-21-556-1|2-21-556-2|3-25-567-1|7-41-569-3|10-58-559-2|9-52-585-4,9-52-584-3
100,1,1,1,1,1,9-50-581-9|9-50-581-8|9-50-579-4|9-50-580-3|9-50-581-3|9-50-581-1|9-50-581-5|9-50-581-4|9-50-581-7|9-50-581-2|9-50-579-2|9-50-581-6|9-52-585-5|9-51-582-6|9-50-579-3,9-50-581-9
101,1,1,1,1,1,9-50-581-1|9-50-581-3|9-50-581-4|9-50-581-8|9-50-581-2|9-50-581-5|9-50-581-7|9-50-579-3|9-50-579-2|9-50-581-6|9-50-581-9|9-50-580-3|9-50-580-1|9-50-579-4|9-50-580-2,9-50-581-1
102,0,0,0,1,1,7-41-575-4|7-41-575-1|7-41-575-2|7-41-569-7|7-41-575-3|9-50-581-4|9-50-581-3|2-21-556-6|9-50-579-2|9-50-1604-1|4-91-637-1|7-40-1806-1|6-38-589-4|9-50-579-4|9-50-581-5,9-50-1604-1
103,1,1,1,1,1,9-49-391-1|10-57-565-6|9-50-581-1|6-37-375-4|9-49-722-1|9-50-579-4|9-50-581-7|7-41-569-5|9-50-581-5|9-51-582-5|9-50-581-3|9-50-581-4|9-49-392-1|7-41-569-1|9-50-579-2,9-49-391-1
104,1,1,1,1,1,9-50-3-1|9-50-579-2|9-50-579-3|9-50-359-2|9-50-579-4|9-50-580-3|9-50-579-1|9-50-1492-1|9-50-580-1|9-50-359-1|9-50-581-4|9-50-1561-2|9-50-580-2|9-50-581-3|9-50-581-6,9-50-3-1
105,1,1,1,1,1,9-51-582-2|9-51-582-3|9-51-582-4|9-50-579-3|9-51-582-1|9-52-585-3|9-50-580-1|2-21-556-1|2-21-556-2|9-50-579-2|9-50-581-6|3-25-567-1|9-52-585-2|9-51-583-3|10-58-559-2,9-51-582-2
106,0,1,1,1,1,9-54-485-11|9-54-485-4|9-54-485-1|9-54-485-7|9-54-485-6|5-29-486-6|9-50-581-3|5-29-487-5|9-51-582-6|9-50-581-5|9-50-579-3|9-52-585-2|9-54-485-8|9-54-485-10|9-50-581-8,9-54-485-4
107,0,1,1,1,1,9-54-485-2|9-54-485-5|5-29-486-2|9-50-579-4|9-54-485-1|7-41-575-1|5-29-486-6|9-50-581-1|9-54-485-10|7-41-569-7|2-21-556-6|5-29-487-5|10-58-559-5|9-50-581-3|5-29-486-1,9-54-485-5
108,0,0,0,1,1,9-51-582-6|9-51-582-4|9-51-582-2|9-51-582-1|9-51-582-5|9-52-585-5|9-51-582-3|9-51-352-3|9-50-581-9|6-38-589-6|2-21-561-3|9-51-583-6|9-50-581-8|6-38-589-2|6-38-589-3,9-51-352-3
109,0,0,0,0,1,9-54-485-2|5-29-486-2|9-54-485-5|9-54-485-8|5-29-486-1|5-29-486-4|9-54-485-10|9-50-581-3|5-29-486-6|5-29-486-3|9-54-485-1|5-29-487-3|5-29-486-5|9-54-485-7|5-29-487-5,9-54-485-1
110,1,1,1,1,1,9-52-366-2|9-52-585-5|9-50-365-1|9-52-366-1|9-50-581-9|9-51-364-1|9-52-7-1|9-52-585-4|9-52-585-1|10-62-743-1|6-37-375-4|9-52-584-5|9-52-585-2|9-52-585-3|9-50-579-4,9-52-366-2
111,0,1,1,1,1,5-29-486-5|9-54-485-9|5-31-591-1|5-31-591-2|5-31-591-3|5-29-487-4|9-54-485-6|5-29-487-5|9-54-485-10|5-29-486-6|5-28-419-5|9-54-485-11|5-29-486-1|6-38-589-7|6-38-588-9,9-54-485-9
112,1,1,1,1,1,9-50-1492-2|9-50-579-2|9-50-4-1|9-50-579-4|9-50-579-3|9-50-579-1|9-50-359-1|9-50-3-1|9-50-2-1|9-50-581-6|9-50-580-3|9-50-580-1|2-21-557-1|9-50-359-2|9-50-580-2,9-50-1492-2
113,1,1,1,1,1,9-50-579-4|9-50-581-9|9-50-580-3|9-50-581-8|9-50-579-3|9-50-579-2|9-50-581-6|9-50-581-7|9-50-580-1|9-50-581-4|9-50-581-5|9-50-581-3|9-52-585-5|9-50-581-1|9-50-579-1,9-50-579-4
114,1,1,1,1,1,9-51-353-1|9-51-582-5|9-51-582-4|9-51-582-1|9-51-582-2|9-51-582-6|9-51-582-3|8-48-697-2|9-50-581-1|9-51-352-1|9-51-583-1|2-21-556-4|2-22-700-4|9-50-580-1|10-58-560-5,9-51-353-1
115,1,1,1,1,1,9-50-359-2|9-50-359-1|9-50-579-2|9-50-579-1|9-50-581-6|9-50-579-3|9-50-1561-2|9-50-579-4|9-50-581-3|9-50-581-4|9-50-580-2|9-50-580-1|9-50-581-5|9-50-2-1|9-50-581-1,9-50-359-2
116,1,1,1,1,1,9-50-581-2|9-50-581-4|9-50-581-1|9-50-581-3|9-50-581-5|9-50-581-7|9-50-581-8|9-50-581-9|9-50-579-2|9-50-1561-2|9-50-581-6|9-50-579-3|9-50-579-1|9-50-1561-1|9-50-580-2,9-50-581-2
117,0,0,1,1,1,9-52-585-4|9-52-585-2|9-52-585-1|9-52-584-4|9-52-585-3|9-50-579-3|9-50-580-1|9-52-584-1|9-52-585-5|9-50-579-2|9-50-580-3|9-51-582-5|9-50-580-2|9-52-7-1|9-50-579-4,9-52-584-4
118,1,1,1,1,1,9-50-2-1|9-50-579-3|9-50-579-2|9-50-581-6|9-50-3-1|9-50-1492-2|9-50-579-4|9-50-4-1|9-50-359-1|9-50-579-1|9-50-581-7|9-50-359-2|9-50-580-3|9-50-1492-1|9-50-580-1,9-50-2-1
119,0,0,1,1,1,11-66-732-1|11-66-735-1|2-21-556-1|11-66-734-1|11-66-733-1|9-50-580-3|11-66-750-2|2-23-740-1|11-66-736-1|11-66-738-1|2-21-556-3|2-21-556-6|11-66-746-1|6-38-588-3|5-31-730-1,11-66-733-1
120,0,1,1,1,1,8-45-563-6|9-50-579-4|11-66-737-1|7-39-570-1|2-21-556-6|9-50-580-3|9-52-585-5|6-38-588-13|10-58-559-6|8-45-563-4|11-67-1645-2|11-66-749-2|9-50-581-9|11-66-739-1|2-21-556-3,11-66-737-1
121,0,1,1,1,1,6-38-588-3|11-66-715-1|10-58-559-1|3-25-567-2|3-24-724-1|7-41-569-6|11-66-734-1|11-66-746-1|5-31-730-1|11-66-717-1|6-38-588-10|7-43-573-2|11-66-735-1|6-38-588-2|7-41-569-2,11-66-715-1
122,0,1,1,1,1,11-66-732-3|11-66-733-2|2-21-556-1|11-66-735-1|10-58-559-1|7-41-569-6|11-66-734-2|6-38-588-2|11-66-733-1|9-52-585-3|7-41-569-2|5-31-730-1|11-66-738-1|6-38-588-3|11-66-732-1,11-66-733-2
123,1,1,1,1,1,11-66-750-1|10-57-565-6|11-66-735-1|11-66-732-1|10-58-560-5|11-66-750-2|10-57-565-1|10-58-559-2|7-41-572-3|10-58-559-5|10-58-559-6|10-57-1278-4|10-57-565-4|10-57-565-12|10-55-1275-1,11-66-750-1
124,1,1,1,1,1,11-66-732-2|10-94-2092-3|10-94-2098-2|10-94-2091-2|10-94-2232-3|10-94-2102-2|11-66-734-2|10-94-2232-2|10-94-2095-2|11-66-736-2|10-57-565-14|10-94-2089-1|10-57-1278-4|10-61-762-3|11-66-745-2,11-66-732-2
125,1,1,1,1,1,11-66-749-4|10-57-1278-4|2-21-564-7|10-57-428-4|11-66-749-3|2-21-564-5|10-57-565-10|8-45-563-4|10-58-560-2|8-45-563-5|10-57-565-1|10-94-2099-1|11-66-749-1|2-21-564-1|8-45-563-1,11-66-749-4
126,0,0,0,0,0,9-50-581-6|9-50-579-1|7-41-571-1|2-21-556-2|10-58-560-4|10-58-560-1|10-58-559-3|10-58-559-4|10-55-931-2|10-58-560-2|10-57-565-10|6-38-588-9|10-57-565-9|9-50-579-2|10-65-587-1,11-68-931-3
127,0,0,0,0,0,5-31-591-1|5-31-591-2|10-58-560-2|5-31-591-3|9-52-585-2|5-31-453-3|11-66-745-2|9-50-581-6|5-31-453-2|5-31-469-4|5-31-469-3|9-50-580-1|10-58-560-1|5-31-453-1|9-50-579-3,11-66-747-2
128,1,1,1,1,1,11-66-745-2|5-31-591-1|5-31-591-2|5-31-730-1|7-43-574-1|5-31-469-1|2-21-561-2|7-43-573-2|5-31-591-3|11-66-732-3|10-57-565-10|5-29-487-5|9-50-581-4|7-43-574-3|2-21-561-1,11-66-745-2
129,0,1,1,1,1,1-16-1423-3|11-67-836-3|11-67-833-1|11-66-732-2|10-62-836-3|9-51-582-6|1-87-662-1|9-51-582-5|9-52-585-5|11-67-834-1|3-25-567-4|8-47-1346-2|10-58-559-7|1-87-659-1|11-67-1269-6,11-67-833-1
130,1,1,1,1,1,11-66-720-2|11-66-720-1|11-66-749-3|11-66-719-2|6-38-846-2|5-31-591-2|6-38-588-7|5-30-1340-2|5-31-744-1|6-38-851-3|5-31-591-1|11-66-737-1|6-38-588-2|11-66-745-2|6-38-588-10,11-66-720-2
131,1,1,1,1,1,11-68-648-1|4-27-649-1|7-39-651-1|10-65-408-10|4-27-653-1|10-64-650-1|10-65-587-3|10-65-413-1|10-65-413-7|10-65-413-4|5-32-473-3|10-65-395-5|10-65-395-2|10-64-568-2|10-65-413-2,11-68-648-1
132,0,0,0,0,0,7-41-569-7|7-41-575-4|7-41-572-3|7-43-574-3|3-25-567-4|2-21-556-6|9-50-579-4|7-41-572-2|7-39-570-5|7-41-569-6|7-41-571-1|2-21-561-1|7-41-569-2|2-21-561-2|7-39-570-1,11-66-718-1
133,0,0,0,0,1,10-57-565-6|10-57-566-4|11-68-931-6|10-57-566-5|10-65-587-3|10-57-565-10|10-55-931-5|10-57-566-1|10-57-565-2|10-57-565-7|10-57-565-4|10-57-565-1|10-57-565-11|11-68-931-1|10-55-931-1,11-68-931-1
134,0,0,1,1,1,2-22-1176-1|6-85-1176-1|10-65-1176-1|11-67-1176-1|12-95-986-1|1-87-658-1|5-28-859-5|12-95-988-1|1-20-2116-1|12-95-985-1|12-95-984-1|1-87-659-1|10-57-859-5|2-22-709-2|2-75-499-1,11-67-1176-1
135,1,1,1,1,1,11-68-931-6|10-55-931-5|10-57-566-2|11-68-931-5|10-55-931-4|10-65-587-2|10-57-565-10|10-57-566-4|10-58-559-5|10-65-587-1|11-68-931-3|8-44-927-4|10-57-565-1|10-55-931-3|8-44-1327-2,11-68-931-6
136,1,1,1,1,1,11-67-835-1|2-21-670-2|8-47-1348-4|10-94-2091-2|10-58-559-7|11-66-732-2|10-57-565-10|10-94-2095-2|10-57-565-13|11-67-1269-7|10-57-565-6|12-70-768-2|11-67-1269-6|7-43-701-2|2-22-1374-2,11-67-835-1
137,0,1,1,1,1,10-62-836-3|11-67-836-3|10-58-559-7|9-50-580-1|12-71-764-3|7-41-569-5|7-41-569-6|9-52-585-5|11-67-1269-7|9-50-579-4|11-66-732-2|7-41-569-3|6-38-588-10|9-50-580-3|9-50-579-2,11-67-836-3
138,0,0,0,0,0,8-44-1270-2|7-43-1270-2|10-59-1270-1|8-44-1269-2|10-55-1269-2|11-67-1269-2|10-89-1269-2|8-44-1270-1|7-43-1270-1|10-62-1269-2|10-59-1269-2|10-57-1270-2|10-55-1269-5|10-59-1270-2|8-44-1269-4,11-67-1269-4
139,1,1,1,1,1,11-66-749-3|10-57-1278-4|11-66-749-1|10-57-565-4|10-57-414-1|10-57-565-1|10-57-409-1|10-57-1291-2|10-57-565-6|10-65-415-2|10-59-435-2|11-66-749-4|10-58-559-1|2-21-564-1|8-45-563-1,11-66-749-3
140,1,1,1,1,1,11-67-1120-1|11-67-1120-2|8-48-696-1|2-21-556-1|8-48-695-1|8-45-1111-2|10-55-731-2|10-57-565-10|9-50-580-1|10-57-565-3|8-47-1266-1|6-36-1274-2|8-45-1112-2|8-47-817-2|8-48-697-2,11-67-1120-1
141,0,0,0,1,1,2-21-556-6|10-58-559-6|9-52-585-5|2-21-561-4|10-58-559-5|9-50-579-4|10-58-559-3|10-58-560-6|10-58-559-2|11-66-738-1|11-67-1645-2|7-43-573-3|9-50-580-3|2-21-556-2|2-21-556-3,11-66-738-1
142,0,0,0,1,1,11-67-837-1|5-32-706-2|10-62-837-2|10-62-837-1|5-30-1333-1|5-31-2063-1|6-37-380-1|11-67-837-2|10-62-837-3|3-25-844-2|4-27-649-3|5-30-1340-2|11-67-834-1|7-43-701-2|7-40-1498-4,11-67-837-2
143,1,1,1,1,1,1-16-618-1|1-16-616-1|1-16-614-4|1-16-619-1|1-16-782-1|1-16-820-1|1-16-620-1|1-16-614-2|1-16-616-2|10-64-568-1|1-16-824-1|1-16-777-2|1-16-943-2|1-16-614-3|1-16-1103-4,1-16-618-1
144,1,1,1,1,1,1-87-951-1|10-62-950-1|1-87-665-1|1-87-1085-1|7-41-953-1|7-39-952-1|7-41-569-5|6-36-958-1|1-87-1481-3|7-41-569-1|4-97-1481-1|10-58-559-1|1-87-1481-1|4-97-1481-4|8-47-1348-1,1-87-951-1
145,1,1,1,1,1,1-87-662-1|1-87-659-1|1-87-657-1|1-87-658-1|1-87-661-1|1-87-656-1|1-87-660-1|9-50-579-2|1-87-663-1|1-87-1481-1|11-67-834-1|1-87-1481-3|9-50-579-4|2-21-556-3|9-51-582-6,1-87-662-1
146,0,0,0,1,1,10-57-565-4|10-57-565-1|7-41-575-1|2-21-561-1|2-21-561-2|7-41-571-1|1-16-1166-1|7-39-570-1|10-57-565-3|9-50-579-2|10-64-568-2|10-57-565-10|10-64-568-1|7-41-571-2|9-50-579-4,1-16-1166-1
147,1,1,1,1,1,1-16-1602-3|1-16-1602-4|1-16-1602-5|1-16-1602-2|1-16-1600-7|1-16-1600-6|1-16-1602-1|1-16-1606-1|1-16-1602-6|1-16-1600-3|6-36-1609-2|1-16-1600-2|10-57-565-4|1-16-1600-1|6-36-1609-1,1-16-1602-3
148,1,1,1,1,1,1-16-1423-1|1-16-941-1|1-16-1267-1|1-16-941-2|1-16-941-3|1-16-1423-3|1-16-938-3|1-16-938-1|1-16-938-2|10-57-1278-2|1-16-620-1|1-16-1421-1|11-67-1343-1|11-67-1345-1|1-16-1423-2,1-16-1423-1
149,0,1,1,1,1,1-16-777-2|1-16-773-1|9-50-581-6|10-64-568-1|1-16-1103-3|1-16-782-2|8-45-563-3|10-64-568-3|1-16-941-1|6-36-1273-3|6-86-768-1|6-86-690-2|2-21-556-1|1-16-782-1|8-47-1263-1,1-16-773-1
150,1,1,1,1,1,1-16-1607-2|1-16-1606-1|1-16-1607-1|1-16-1606-2|6-93-842-3|9-50-581-4|6-93-842-2|9-50-579-2|6-37-375-4|9-50-579-1|9-50-581-6|6-38-589-2|6-38-588-4|9-50-581-3|6-38-588-8,1-16-1607-2
151,1,1,1,1,1,1-20-2114-1|1-20-2114-2|1-20-2114-3|1-20-2115-1|1-16-2254-1|1-16-1103-4|1-16-1267-1|1-20-2113-1|1-20-2120-1|6-86-691-4|12-95-988-1|12-95-986-1|4-91-714-2|1-20-2115-3|1-20-2116-1,1-20-2114-1
152,1,1,1,1,1,1-87-658-1|1-87-659-1|1-87-657-1|1-87-656-1|1-87-662-1|1-87-661-1|1-87-663-1|1-20-2116-1|1-87-660-1|1-87-1481-1|12-95-988-1|1-16-822-1|1-16-1267-1|8-47-1346-2|12-95-986-1,1-87-658-1
153,1,1,1,1,1,1-16-1109-1|1-16-614-4|1-16-1103-4|1-16-620-1|1-16-616-2|1-87-665-1|1-16-786-1|1-16-1103-3|1-16-773-1|10-64-568-3|1-16-618-1|1-16-824-1|10-58-559-4|1-16-616-1|10-58-559-5,1-16-1109-1
154,0,1,1,1,1,8-46-827-3|1-16-781-1|10-58-559-6|10-89-1269-5|10-58-559-5|10-55-1269-5|11-67-1645-2|10-58-560-6|10-89-514-3|10-62-1269-5|8-44-1269-4|10-59-1269-5|10-57-1285-2|12-70-1427-2|8-46-826-2,1-16-781-1
155,1,1,1,1,1,1-87-665-1|1-87-1481-1|1-87-664-1|4-97-1481-1|1-87-656-1|8-47-1348-4|1-87-662-1|1-87-951-1|8-47-1348-3|1-87-659-1|10-57-565-12|1-87-1481-3|1-87-658-1|2-21-564-7|8-47-1348-2,1-87-665-1
156,1,1,1,1,1,1-16-1421-1|1-16-1267-1|1-16-943-2|1-16-822-1|1-16-1423-1|1-20-2116-1|1-16-823-1|1-16-943-1|1-16-941-3|1-16-941-2|10-58-823-1|1-16-941-1|1-16-820-1|1-16-821-1|1-16-1423-3,1-16-1421-1
157,1,1,1,1,1,1-15-608-1|1-87-1481-1|4-97-1481-1|1-87-1481-3|4-97-1481-2|8-47-1346-1|4-97-1478-1|4-91-613-1|1-87-1481-2|4-97-1481-4|8-47-1346-2|4-91-607-1|8-45-563-4|8-45-563-6|1-16-614-3,1-15-608-1
158,1,1,1,1,1,1-16-1423-3|11-67-836-3|10-62-836-3|11-67-1269-7|11-67-1269-6|10-62-1276-4|10-94-2232-3|11-66-732-2|6-36-1273-4|11-67-834-1|12-71-767-2|12-71-764-3|10-62-1697-1|10-94-2232-2|10-58-1697-1,1-16-1423-3
159,1,1,1,1,1,1-16-616-1|1-16-616-2|1-16-1103-4|10-94-2232-3|1-16-618-1|10-94-2232-2|10-94-2091-2|10-61-762-3|10-58-1697-1|10-94-2102-2|10-62-1697-1|10-55-1269-8|11-67-1269-7|2-22-1374-2|8-44-1269-6,1-16-616-1
160,1,1,1,1,1,1-16-782-2|1-16-782-1|1-16-782-3|10-57-565-4|10-57-565-6|10-57-565-10|5-28-1511-1|10-57-565-1|1-20-2118-1|5-32-472-2|5-28-859-5|10-57-859-5|10-57-565-14|10-60-2087-10|10-57-565-13,1-16-782-2
161,1,1,1,1,1,1-20-2117-1|10-58-559-7|10-62-1269-6|10-59-1269-6|10-89-1269-6|10-57-565-1|10-59-1269-8|10-57-565-4|10-55-1269-8|10-58-559-4|10-58-559-1|10-58-559-6|10-57-565-10|10-94-2232-1|10-94-2232-3,1-20-2117-1
162,1,1,1,1,1,1-16-1103-4|1-20-2121-1|6-37-17-2|1-16-1267-1|1-16-1103-3|6-37-17-1|1-16-773-1|12-70-768-2|1-16-941-1|10-94-2102-2|1-16-1423-3|6-86-691-4|1-16-614-4|1-16-1103-5|8-48-691-2,1-16-1103-4
163,0,1,1,1,1,1-87-659-1|1-87-658-1|1-87-656-1|1-87-661-1|1-87-657-1|1-87-662-1|1-87-1481-1|1-87-663-1|10-94-2232-2|10-94-2232-3|11-67-834-1|10-94-2091-2|10-94-2089-1|1-87-1481-3|1-87-660-1,1-87-656-1
164,0,0,0,1,1,10-57-565-10|10-64-568-2|10-64-568-1|10-57-565-6|10-64-568-3|10-57-565-4|10-64-568-5|10-57-565-1|1-16-941-2|10-57-565-13|10-64-568-4|10-57-565-14|10-58-559-4|1-16-823-1|10-57-565-9,1-16-941-2
165,1,1,1,1,1,1-16-1602-4|1-16-1602-3|1-16-1602-1|1-16-1602-2|1-16-1602-5|1-16-1600-4|1-16-1600-3|1-16-1600-1|1-16-1600-5|1-16-1600-6|1-16-1600-7|1-16-1602-6|1-16-1606-1|1-16-1600-2|10-64-568-5,1-16-1602-4
166,1,1,1,1,1,1-16-938-3|1-16-938-2|1-16-620-1|1-16-781-1|1-16-742-1|10-55-818-3|1-16-614-3|12-70-1144-3|1-16-777-2|12-70-1427-2|10-55-818-2|1-16-773-1|6-35-845-5|10-65-413-4|1-16-782-2,1-16-938-3
167,0,1,1,1,1,1-16-614-4|1-16-614-3|1-16-618-1|1-16-620-1|1-16-823-1|1-16-614-1|1-16-1103-1|10-58-823-1|1-16-615-1|1-16-822-1|1-16-1103-4|1-16-1109-1|10-64-568-5|1-16-1103-3|1-20-2120-1,1-16-614-3
168,1,1,1,1,1,1-16-944-1|1-16-1166-1|7-41-569-5|10-64-568-1|9-50-581-8|10-64-568-4|1-16-944-4|2-21-561-2|1-16-944-2|9-50-579-3|10-57-565-8|7-39-570-3|7-41-569-6|10-57-565-13|2-21-561-3,1-16-944-1
169,0,1,1,1,1,10-58-823-1|1-16-823-1|1-16-822-1|1-87-658-1|10-58-824-1|1-16-824-1|1-16-820-1|1-16-614-4|1-16-943-1|1-20-2116-1|12-95-988-1|1-16-620-1|7-41-569-1|1-16-619-1|7-41-569-5,1-16-823-1
170,0,0,0,0,0,1-16-782-1|6-86-690-2|1-16-773-1|1-16-782-3|1-16-1105-2|1-16-782-2|7-41-569-1|1-16-1421-1|8-48-691-4|1-16-615-1|6-38-588-2|1-16-777-2|1-16-786-1|1-16-620-1|1-16-618-1,1-16-1105-1
171,0,0,0,0,0,2-21-556-6|9-50-579-4|9-52-585-5|2-21-561-1|7-39-570-1|7-43-573-3|7-43-574-3|9-50-581-9|10-58-559-6|9-50-580-3|7-41-569-6|2-21-561-5|2-21-556-5|2-21-561-3|2-21-557-3,1-14-742-1
172,1,1,1,1,1,1-16-1607-1|1-16-1606-2|1-16-1607-2|9-50-579-4|9-52-585-5|9-50-581-9|1-16-1606-1|10-65-587-2|9-50-580-3|10-65-397-4|6-38-588-13|10-58-560-6|2-21-556-6|5-31-457-3|10-58-559-5,1-16-1607-1
173,1,1,1,1,1,1-16-619-1|3-25-812-1|10-58-560-3|10-58-559-5|10-58-559-3|10-57-565-8|7-41-569-5|8-44-1269-5|1-16-781-1|10-55-1269-8|6-38-589-5|10-58-824-1|10-64-568-1|3-25-567-3|10-59-1269-8,1-16-619-1
174,1,1,1,1,1,1-16-943-1|1-16-943-2|1-16-823-1|1-16-943-3|1-16-822-1|1-16-1267-1|1-16-1421-1|1-16-820-1|1-16-821-1|1-16-824-1|1-16-614-4|1-16-618-1|10-58-823-1|1-16-619-1|1-16-1103-4,1-16-943-1
175,1,1,1,1,1,6-38-589-5|6-38-589-1|6-38-589-4|6-38-589-3|6-38-589-7|6-38-589-6|7-41-569-7|6-38-589-2|6-38-588-1|7-41-575-4|6-38-588-6|7-41-571-1|7-41-575-2|7-41-575-3|6-38-588-3,6-38-589-5
176,1,1,1,1,1,6-86-1126-1|9-50-581-6|6-34-845-1|9-50-581-7|9-52-585-2|6-35-845-1|9-50-580-1|9-52-585-3|9-50-581-4|9-50-579-3|9-51-582-2|6-35-845-5|6-38-588-2|10-58-559-2|9-50-580-2,6-86-1126-1
177,1,1,1,1,1,6-86-690-2|8-48-690-2|6-86-691-3|8-48-691-3|8-48-691-4|8-47-1263-1|8-48-690-1|6-86-691-4|8-48-691-2|8-45-563-3|1-16-614-2|10-58-559-5|6-86-691-2|8-47-1341-1|7-41-569-6,6-86-690-2
178,1,1,1,1,1,6-38-588-12|6-38-588-6|6-38-588-11|6-38-588-13|6-38-588-1|6-38-588-4|6-38-588-5|7-41-569-6|6-38-589-5|6-38-589-6|6-38-588-3|6-38-588-10|6-38-588-9|6-38-588-2|7-41-569-5,6-38-588-12
179,1,1,1,1,1,6-38-849-2|6-38-588-6|6-38-588-3|6-37-375-4|9-50-581-6|2-21-556-1|7-41-569-6|6-37-375-7|7-41-571-1|6-38-588-2|10-58-559-3|2-21-561-2|3-25-567-1|7-43-573-3|6-38-850-2,6-38-849-2
180,0,1,1,1,1,10-57-566-4|6-37-2328-1|10-57-566-1|10-57-565-7|10-65-587-1|6-38-588-2|10-58-559-2|9-50-581-6|6-38-849-2|10-57-565-10|7-41-571-1|6-37-375-6|10-65-587-2|9-50-580-1|6-37-375-4,6-37-2328-1
181,0,1,1,1,1,10-61-1790-1|3-90-1790-2|6-35-1790-2|6-35-1790-1|3-90-1790-1|10-61-1790-2|7-43-573-3|10-61-1790-3|6-35-1790-3|7-43-573-2|6-38-588-6|6-38-588-3|2-21-556-1|2-21-556-6|10-58-559-4,6-35-1790-2
182,0,0,1,1,1,6-36-1609-2|6-36-1608-2|12-92-883-1|6-36-1610-1|10-57-1278-4|6-37-375-4|8-45-1112-2|1-16-1606-1|10-57-566-2|10-58-559-1|8-45-563-1|3-25-808-2|10-57-565-4|8-45-1113-2|1-16-1600-6,6-36-1610-1
183,1,1,1,1,1,6-38-588-7|6-38-588-8|6-38-588-13|6-38-588-9|6-38-588-12|6-38-588-10|6-38-588-11|6-38-588-2|6-38-588-6|6-38-588-4|6-38-589-2|6-38-589-7|6-38-589-6|6-38-589-5|6-38-588-1,6-38-588-7
184,1,1,1,1,1,6-93-842-1|7-41-571-1|7-41-572-3|6-38-851-3|6-93-842-2|10-57-565-1|6-36-1273-1|7-41-569-7|6-93-842-3|10-57-565-6|1-16-782-3|10-58-559-5|6-38-851-1|9-50-579-4|10-57-565-4,6-93-842-1
185,1,1,1,1,1,6-38-589-7|6-38-589-5|6-38-589-1|6-38-589-3|6-38-589-6|6-38-589-4|6-38-589-2|7-41-569-7|6-38-588-1|6-38-588-9|6-38-588-6|6-38-588-8|7-41-575-4|7-41-571-1|6-38-588-3,6-38-589-7
186,1,1,1,1,1,6-37-17-2|6-37-17-1|6-37-17-3|1-20-2121-1|6-37-375-10|1-20-2113-2|10-58-559-3|6-38-588-5|6-38-588-6|10-94-2102-1|6-37-375-9|1-16-618-1|10-58-559-6|1-16-782-3|6-37-387-1,6-37-17-2
187,0,1,1,1,1,2-22-1176-1|6-85-1176-1|10-65-1176-1|11-67-1176-1|12-95-986-1|1-87-658-1|12-95-988-1|5-28-859-5|12-95-985-1|1-20-2116-1|12-95-984-1|1-87-659-1|10-57-859-5|2-22-709-2|2-75-669-2,6-85-1176-1
188,0,1,1,1,1,6-38-848-2|6-38-848-1|6-38-851-3|6-38-851-1|6-38-588-11|7-41-569-5|6-38-588-12|6-38-846-2|6-38-851-2|7-43-574-2|6-38-850-1|7-43-574-3|6-38-846-1|6-38-849-1|7-39-570-1,6-38-848-1
189,0,1,1,1,1,10-55-731-2|6-34-845-5|6-35-845-5|11-66-732-2|6-34-845-1|10-65-408-10|4-91-1095-2|11-66-734-2|9-50-579-3|11-66-736-2|4-91-674-4|10-62-836-3|9-50-581-8|10-55-1269-8|7-43-701-2,6-34-845-5
190,1,1,1,1,1,6-38-763-1|6-38-589-5|6-38-589-6|6-38-589-4|6-38-588-1|6-38-589-7|6-38-588-13|6-38-763-2|6-38-589-3|10-61-762-1|6-38-589-2|6-38-589-1|6-38-588-9|6-38-588-6|6-38-588-2,6-38-763-1
191,1,1,1,1,1,6-37-375-7|6-37-375-6|6-37-375-4|6-38-849-2|6-37-387-3|6-37-375-10|6-38-588-3|7-43-573-2|6-38-589-2|6-38-847-2|6-37-375-5|7-41-569-5|6-38-849-1|7-41-569-1|7-41-571-1,6-37-375-7
192,0,0,1,1,1,6-38-589-1|6-38-589-7|6-38-589-5|6-38-589-3|6-38-589-6|6-38-589-4|6-38-588-1|6-38-589-2|7-41-569-7|7-41-575-4|6-38-588-6|7-41-575-2|7-41-575-3|6-38-588-3|7-41-575-1,6-38-589-6
