question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
98,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-560-1|2-21-564-3|9-50-580-3|2-21-557-2|2-21-558-1|1-87-1085-1|10-58-560-6|9-52-585-3|9-50-580-1|5-31-591-1|10-58-560-4|2-21-564-4|10-58-559-5,9-49-396-1
99,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-560-1|2-21-558-1|10-58-559-5|10-58-560-6|10-58-559-3|9-50-580-3|10-58-560-4|10-58-560-3|2-21-564-3|2-21-557-2|10-58-559-2|9-52-585-3|7-41-569-3,9-52-584-3
100,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-558-1|10-58-560-1|2-21-557-2|10-58-560-6|7-41-569-3|2-21-556-2|10-58-559-3|10-58-559-5|10-58-560-4|10-58-559-2|2-21-564-3|7-39-570-2|7-41-569-1,9-50-581-9
101,0,0,0,0,0,7-41-590-1|2-21-558-1|10-58-560-2|7-41-569-3|10-58-560-1|10-58-560-6|7-41-569-1|10-58-559-5|2-21-564-3|10-58-560-4|7-41-590-2|7-41-575-2|2-21-557-2|10-58-559-3|2-21-556-2,9-50-581-1
102,0,0,0,0,0,7-41-590-1|1-87-1085-1|5-31-591-1|2-21-564-3|5-31-591-3|10-58-560-2|7-41-590-2|10-58-560-1|2-21-564-1|2-21-564-7|2-21-564-5|2-21-558-1|2-21-564-4|5-31-591-2|2-21-564-6,9-50-1604-1
103,0,0,0,0,0,10-58-560-2|10-58-559-3|10-58-560-1|2-21-557-2|10-58-560-6|10-58-559-5|10-58-559-2|2-21-558-1|10-58-560-4|1-87-1085-1|2-21-556-2|10-58-559-7|9-52-585-3|9-50-580-3|2-21-557-1,9-49-391-1
104,0,0,0,0,0,7-41-590-1|1-87-1085-1|5-31-591-1|2-21-564-3|10-58-560-2|10-58-560-1|2-21-558-1|5-31-591-3|7-41-590-2|2-21-557-2|2-21-564-7|2-21-564-1|2-21-564-5|7-41-569-3|5-31-591-2,9-50-3-1
105,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-564-3|10-58-560-1|9-50-580-3|2-21-564-5|2-21-558-1|7-41-590-2|2-21-564-4|9-52-585-3|9-50-580-2|9-50-580-1|2-21-557-2|2-21-564-1|10-58-559-5,9-51-582-2
106,0,0,0,0,0,7-41-590-1|2-21-558-1|10-58-560-1|1-87-1085-1|10-58-560-2|2-21-557-2|10-58-560-6|7-41-590-2|5-31-591-1|9-50-580-3|10-58-560-4|9-52-585-3|2-21-564-3|8-47-1348-3|9-50-580-1,9-54-485-4
107,0,0,0,0,0,7-41-590-1|7-41-590-2|5-31-591-1|2-21-558-1|9-50-580-3|6-38-589-6|5-31-591-2|9-52-585-3|7-41-575-2|6-38-589-4|2-21-557-2|8-47-1348-3|10-58-560-1|7-41-569-3|5-31-591-3,9-54-485-5
108,0,0,0,0,0,10-58-560-2|10-58-560-1|10-58-559-3|2-21-558-1|10-58-559-5|10-58-560-6|10-58-559-2|7-41-590-1|2-21-557-2|10-58-559-7|1-87-1085-1|10-58-560-4|2-21-556-2|2-21-564-3|4-97-1478-1,9-51-352-3
109,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-558-1|10-58-559-5|10-58-560-1|10-58-559-3|2-21-557-2|10-58-559-2|7-41-575-2|2-21-556-2|10-58-560-6|10-58-560-4|9-50-580-3|6-38-589-6|7-41-569-3,9-54-485-1
110,0,0,0,0,0,10-57-565-6|10-57-565-10|10-57-565-9|10-57-565-11|10-58-559-6|10-57-565-13|3-25-567-3|7-41-569-7|10-58-560-3|10-57-565-12|7-41-575-3|7-41-575-2|10-65-587-3|10-57-565-7|3-25-567-1,9-52-366-2
111,0,0,0,0,0,7-41-590-1|7-41-590-2|2-21-558-1|9-50-580-3|10-58-560-2|5-31-591-1|10-58-560-1|2-21-564-3|9-52-585-3|9-50-580-2|7-41-575-2|2-21-557-2|1-87-1085-1|6-38-589-6|7-41-569-3,9-54-485-9
112,0,0,0,0,0,2-21-558-1|10-58-560-2|10-58-560-1|10-58-560-4|10-58-559-5|10-58-559-3|10-58-560-6|10-58-559-2|7-41-590-1|2-21-557-2|10-58-560-3|10-58-559-7|1-87-1085-1|2-21-564-3|3-25-567-1,9-50-1492-2
113,0,0,0,0,0,2-21-558-1|7-41-590-1|2-21-557-2|2-21-556-2|7-41-575-2|10-58-560-2|7-41-569-3|9-52-585-2|10-58-559-5|10-58-559-3|3-25-567-3|10-58-560-6|9-52-585-3|5-31-591-3|2-21-556-6,9-50-579-4
114,0,0,0,0,0,7-41-590-1|5-31-591-1|2-21-564-3|7-41-590-2|10-58-560-1|2-21-558-1|10-58-560-2|2-21-564-1|2-21-564-4|2-21-557-2|2-21-564-5|2-21-564-6|2-21-564-7|1-87-1085-1|7-41-569-3,9-51-353-1
115,0,0,0,0,0,7-41-590-1|1-87-1085-1|2-21-558-1|5-31-591-1|10-58-560-2|7-41-590-2|10-58-560-1|8-47-1348-3|2-21-564-3|5-31-591-3|6-38-589-6|2-21-564-1|7-41-569-3|2-21-564-5|6-38-589-4,9-50-359-2
116,0,0,0,0,0,7-41-590-1|7-41-590-2|5-31-591-1|5-31-591-3|6-38-589-6|7-41-569-2|10-58-560-2|7-41-575-2|7-41-569-3|10-58-560-1|6-38-589-5|7-41-569-7|2-21-557-2|2-21-564-4|2-21-564-5,9-50-581-2
117,0,0,0,0,0,1-87-1085-1|2-21-558-1|10-58-560-2|10-58-560-6|10-58-560-1|10-58-559-3|10-58-559-5|4-97-1481-3|10-58-560-4|1-87-1481-2|10-58-559-7|10-58-559-2|2-21-557-2|2-22-700-4|1-87-1481-3,9-52-584-4
118,0,0,0,0,0,2-21-558-1|10-58-560-4|10-58-560-2|10-58-560-1|10-58-559-5|2-21-564-4|10-58-559-3|10-58-560-6|10-58-559-2|9-52-585-3|10-58-560-3|7-41-590-1|2-21-564-5|9-50-580-3|2-21-564-3,9-50-2-1
119,0,0,0,0,0,10-58-560-2|2-21-564-3|2-21-564-5|2-21-564-7|2-21-558-1|10-58-560-1|2-21-564-6|7-41-590-1|10-58-559-5|2-21-564-1|2-21-564-4|10-58-560-6|2-21-557-2|1-87-1085-1|10-58-559-3,11-66-733-1
120,0,0,0,0,0,7-41-590-1|1-87-1085-1|10-58-560-2|2-21-558-1|5-31-591-3|2-21-564-3|7-41-590-2|2-21-564-5|10-58-560-1|10-58-559-5|5-31-591-1|2-21-564-1|2-21-564-7|2-21-557-2|2-21-564-6,11-66-737-1
121,0,0,0,0,0,7-41-590-1|1-87-1085-1|5-31-591-3|7-41-590-2|2-21-564-5|5-31-591-1|2-21-564-1|2-21-564-3|2-21-564-4|2-21-564-6|9-50-580-3|10-58-560-2|2-21-564-7|9-50-580-2|2-21-564-2,11-66-715-1
122,0,0,0,0,0,1-87-1085-1|7-41-590-1|10-58-560-2|2-21-558-1|10-58-560-1|10-58-559-5|10-58-560-6|2-21-557-2|10-58-559-3|2-21-564-3|10-58-559-7|10-58-559-2|5-31-591-1|2-21-564-7|2-21-564-1,11-66-733-2
123,0,0,0,0,0,7-41-590-1|5-31-591-1|10-58-560-1|7-41-590-2|10-58-560-2|2-21-558-1|2-21-564-3|5-31-591-3|2-21-557-2|1-87-1085-1|10-58-560-6|5-31-591-2|10-58-560-4|7-41-569-3|2-21-557-1,11-66-750-1
124,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-558-1|10-58-560-1|10-58-559-5|10-58-559-3|1-87-1085-1|10-58-560-3|10-58-560-6|10-58-560-4|2-21-564-3|10-58-559-7|2-21-564-7|10-58-559-2|7-41-569-3,11-66-732-2
125,0,0,0,0,0,10-58-559-5|10-58-559-3|10-58-560-2|10-58-560-4|10-58-560-3|10-58-560-1|10-58-559-2|10-58-560-6|2-21-558-1|1-87-1085-1|9-50-580-3|10-58-559-4|2-21-557-2|7-41-590-1|10-58-559-7,11-66-749-4
126,0,0,0,0,0,10-58-560-4|2-21-564-3|2-21-558-1|10-58-559-5|10-58-560-2|10-58-559-3|7-41-569-6|10-58-560-1|10-58-560-6|10-58-559-2|10-58-559-4|2-21-557-2|9-52-585-3|3-25-567-1|9-50-580-3,11-68-931-3
127,0,0,0,0,0,10-58-560-2|10-58-560-1|2-21-557-2|10-58-559-3|7-41-590-1|10-58-559-5|10-58-560-6|10-58-559-2|2-21-558-1|2-21-556-2|10-58-560-4|10-58-559-7|10-58-560-3|1-87-1085-1|7-41-569-3,11-66-747-2
128,0,0,0,0,0,7-41-590-1|7-41-575-2|10-58-559-5|10-58-560-2|2-21-558-1|10-58-559-3|10-58-560-1|7-41-575-3|10-58-559-2|2-21-557-2|7-41-569-3|2-21-556-2|7-41-590-2|10-58-560-6|7-41-575-4,11-66-745-2
129,0,0,0,0,0,7-41-590-1|1-87-1085-1|5-31-591-1|2-21-557-2|2-21-564-3|10-58-560-2|10-58-560-1|2-21-564-7|2-21-557-1|10-58-560-6|2-21-564-1|2-21-558-1|7-41-590-2|5-31-591-2|1-87-1481-3,11-67-833-1
130,0,0,0,0,0,7-41-590-1|7-41-590-2|5-31-591-1|5-31-591-3|2-21-564-3|2-21-558-1|10-58-560-2|1-87-1085-1|10-58-560-1|5-31-591-2|7-41-569-3|2-21-557-2|2-21-564-1|2-21-564-7|7-41-569-2,11-66-720-2
131,0,0,0,0,0,2-21-558-1|7-41-590-1|10-58-559-5|10-58-560-2|10-58-559-3|10-58-560-1|9-50-580-3|10-58-559-2|10-58-560-4|10-58-560-6|9-52-585-3|2-21-557-2|7-41-569-3|10-58-560-3|9-52-585-2,11-68-648-1
132,0,0,0,0,0,7-41-590-1|5-31-591-1|2-21-564-3|2-21-564-4|2-21-564-1|5-31-591-3|2-21-564-6|2-21-564-5|10-58-560-2|2-21-557-2|5-31-591-2|10-58-559-5|10-58-560-1|2-21-564-7|7-41-590-2,11-66-718-1
133,0,0,0,0,0,7-41-590-1|2-21-558-1|10-58-560-2|10-58-560-1|5-31-591-1|1-87-1085-1|2-21-564-3|7-41-590-2|9-50-580-3|2-21-557-2|10-58-560-4|9-52-585-3|10-58-560-6|6-38-589-4|10-58-559-5,11-68-931-1
134,0,0,0,0,0,7-41-590-1|8-47-1348-3|2-21-557-2|7-41-590-2|2-21-557-1|8-47-1348-1|8-47-1348-2|7-41-569-2|5-31-591-1|8-47-1348-4|2-21-564-3|2-21-564-1|2-21-557-3|10-58-560-1|10-58-560-2,11-67-1176-1
135,0,0,0,0,0,1-87-1085-1|10-58-560-2|10-58-560-1|2-21-558-1|10-58-559-3|10-58-560-4|10-58-560-6|10-58-560-3|10-58-559-5|10-58-559-7|10-58-559-2|4-97-1481-3|2-21-557-2|3-25-567-1|4-97-1481-2,11-68-931-6
136,0,0,0,0,0,7-41-590-1|5-31-591-1|5-31-591-3|7-41-590-2|2-21-564-3|5-31-591-2|2-21-564-1|1-87-1085-1|2-21-564-4|2-21-564-6|2-21-564-7|2-21-564-5|10-58-560-2|10-58-560-1|2-21-558-1,11-67-835-1
137,0,0,0,0,0,1-87-1085-1|7-41-590-1|10-58-560-2|5-31-591-1|10-58-560-1|1-87-1481-3|2-21-557-2|1-87-1481-2|8-47-1348-3|4-97-1481-4|2-21-558-1|10-58-560-6|7-41-590-2|8-47-1342-1|5-31-591-3,11-67-836-3
138,0,0,0,0,0,7-41-590-1|2-21-564-3|2-21-557-2|10-58-560-1|1-87-1085-1|2-21-558-1|10-58-560-2|5-31-591-1|2-21-564-1|7-41-590-2|2-21-556-2|2-21-557-1|10-58-559-2|2-21-564-7|7-43-574-1,11-67-1269-4
139,0,0,0,0,0,7-41-590-1|1-87-1085-1|7-41-590-2|1-87-1481-3|5-31-591-1|8-47-1348-3|2-21-558-1|10-58-560-2|7-41-569-2|4-97-1481-4|10-58-560-1|2-21-557-2|7-41-569-7|7-41-569-3|2-21-564-3,11-66-749-3
140,0,0,0,0,0,11-67-1120-2|1-87-1085-1|1-87-1481-3|4-97-1478-1|11-67-1117-2|8-48-694-2|8-45-1110-2|4-27-1465-1|8-48-697-2|8-45-1113-2|4-97-1465-1|8-45-1111-2|12-71-767-3|4-91-714-2|8-47-1265-2,11-67-1120-1
141,0,0,0,0,0,10-58-560-2|2-21-564-3|10-58-559-5|10-58-560-3|10-58-560-1|2-21-558-1|10-58-560-6|2-21-564-5|2-21-564-7|1-87-1085-1|10-58-560-4|2-21-557-2|2-21-561-4|10-58-559-3|5-31-591-3,11-66-738-1
142,0,1,1,1,1,2-21-558-1|11-67-837-2|10-62-837-3|1-87-1085-1|10-58-560-2|10-58-560-6|3-25-567-1|10-58-559-7|8-47-1348-3|11-67-1345-1|10-58-560-3|10-58-559-3|8-47-1348-1|1-16-1423-3|9-50-580-3,11-67-837-2
143,0,0,0,0,0,7-41-590-1|7-41-590-2|5-31-591-1|2-21-558-1|10-58-560-1|10-58-560-2|2-21-557-2|6-38-589-4|2-21-564-3|2-21-564-4|7-41-569-3|7-41-575-2|6-38-589-6|2-21-564-1|9-52-585-3,1-16-618-1
144,0,0,0,0,0,1-87-1085-1|4-97-1481-2|2-21-557-2|8-47-1342-1|3-25-567-1|10-58-560-2|10-58-559-3|10-58-559-5|10-58-559-7|10-58-560-6|10-58-560-1|1-87-1481-1|1-87-1481-2|10-58-560-4|5-31-591-1,1-87-951-1
145,0,0,0,0,0,2-21-557-2|8-47-1342-1|10-58-560-2|2-21-557-1|10-58-560-1|1-87-1085-1|10-58-559-5|10-58-559-3|7-41-590-1|10-58-560-6|2-21-558-1|10-58-559-2|10-58-559-7|9-50-580-3|8-47-1348-3,1-87-662-1
146,0,0,0,0,0,7-41-590-1|1-87-1085-1|2-21-558-1|5-31-591-1|10-58-560-2|8-47-1348-3|10-58-560-1|7-41-590-2|2-21-557-2|2-21-564-3|2-21-557-1|10-58-560-4|4-97-1481-3|5-31-591-3|5-31-591-2,1-16-1166-1
147,0,0,0,0,0,2-21-558-1|9-50-580-3|10-58-560-2|10-58-559-3|10-58-559-5|10-58-560-6|1-87-1085-1|10-58-560-1|9-52-585-3|10-58-560-4|9-50-580-1|10-58-560-3|2-21-557-2|10-58-559-2|9-50-580-2,1-16-1602-3
148,1,1,1,1,1,1-16-1423-1|1-16-1267-1|1-16-941-1|1-16-1423-3|1-16-938-3|11-67-1345-1|8-47-1342-1|8-47-1345-1|8-47-1348-3|8-48-691-2|7-41-590-1|1-16-938-2|1-16-941-2|8-47-1254-1|2-21-557-2,1-16-1423-1
149,0,0,0,0,0,7-41-590-1|1-87-1085-1|5-31-591-1|5-31-591-3|2-21-558-1|7-41-590-2|2-21-564-3|10-58-560-2|5-31-591-2|10-58-560-1|2-21-564-7|2-21-564-1|2-21-557-2|2-21-564-5|8-47-1348-3,1-16-773-1
150,0,0,0,0,0,7-41-590-1|2-21-557-1|7-41-590-2|2-21-557-2|9-50-580-2|9-50-580-3|1-87-1085-1|7-41-569-7|2-21-557-3|5-31-591-3|5-31-591-1|7-41-575-2|1-16-1606-2|7-41-569-3|8-47-1342-1,1-16-1607-2
151,0,0,0,0,0,7-41-590-1|7-41-590-2|2-21-558-1|5-31-591-1|2-21-564-3|9-50-580-3|2-21-564-1|2-21-564-4|5-31-591-3|2-21-564-6|5-31-591-2|10-58-560-1|9-50-580-1|10-58-560-2|7-41-575-2,1-20-2114-1
152,0,0,0,0,0,8-47-1342-1|8-47-1348-3|2-21-557-2|7-41-590-1|2-21-557-1|1-87-1085-1|8-47-1348-1|8-47-1348-2|10-58-560-1|5-31-591-1|10-58-560-2|2-21-558-1|10-58-560-6|10-58-559-7|10-58-559-2,1-87-658-1
153,0,0,0,0,0,7-41-590-1|2-21-558-1|7-41-575-2|7-41-575-1|7-41-569-7|3-25-567-3|7-41-590-2|7-41-575-4|7-41-569-3|7-41-569-6|7-41-569-1|10-57-565-1|10-58-559-5|7-41-575-3|3-25-567-1,1-16-1109-1
154,0,0,0,0,0,7-41-590-1|2-21-558-1|10-58-560-2|10-58-560-1|10-58-559-5|2-21-557-2|2-21-564-3|10-58-559-3|1-87-1085-1|2-21-564-7|5-31-591-1|10-58-560-6|7-41-569-3|10-58-559-2|8-47-1342-1,1-16-781-1
155,0,0,0,0,0,10-58-560-2|10-58-559-5|10-58-560-1|10-58-559-3|2-21-557-2|10-58-560-6|2-21-558-1|10-58-559-7|10-58-559-2|10-58-560-4|10-58-560-3|2-21-556-2|10-58-559-4|3-25-567-1|1-87-1085-1,1-87-665-1
156,0,0,0,0,0,1-87-1085-1|8-47-1342-1|7-41-590-1|8-47-1348-3|7-41-590-2|2-21-558-1|1-16-1423-1|8-47-1348-2|11-67-1345-1|8-47-1348-4|8-47-1254-1|7-41-569-7|1-16-1423-3|5-31-591-1|8-47-1348-1,1-16-1421-1
157,0,0,0,0,0,7-41-590-1|1-87-1085-1|2-21-557-2|2-21-558-1|10-58-560-2|8-47-1342-1|10-58-560-1|10-58-559-3|10-58-559-5|2-21-557-1|10-58-559-2|9-50-580-3|2-21-564-4|2-21-556-2|8-47-1348-3,1-15-608-1
158,0,0,0,0,0,7-41-590-1|1-87-1085-1|7-41-590-2|5-31-591-1|5-31-591-3|5-31-591-2|1-87-1481-3|2-21-557-1|2-21-557-2|10-58-560-2|9-50-580-2|2-21-558-1|7-41-569-2|10-58-560-1|2-21-564-1,1-16-1423-3
159,0,0,0,0,0,7-41-590-1|3-25-567-1|1-87-1085-1|10-58-559-7|10-58-560-2|2-21-556-2|10-58-559-3|10-58-559-5|10-58-560-6|10-58-559-6|2-21-558-1|10-58-560-1|7-41-590-2|10-58-560-3|10-58-559-2,1-16-616-1
160,0,0,0,0,0,7-41-590-1|2-21-564-3|10-58-560-2|2-21-557-2|5-31-591-3|9-52-585-2|2-21-558-1|7-41-590-2|10-58-560-1|9-52-585-3|8-47-1342-1|9-52-366-1|5-31-591-1|9-51-364-1|2-21-557-3,1-16-782-2
161,0,0,0,0,0,7-41-590-1|2-21-564-3|10-58-560-2|5-31-591-3|2-21-558-1|7-41-575-2|2-21-564-5|10-58-560-1|10-58-559-5|2-21-564-7|7-41-590-2|10-58-560-3|10-58-560-4|2-21-564-4|10-58-560-6,1-20-2117-1
162,0,0,0,0,0,1-87-1085-1|10-58-559-7|3-25-567-1|10-58-560-2|2-22-700-4|10-58-559-5|10-58-559-3|10-58-560-6|10-58-560-3|2-21-557-2|2-22-700-5|10-58-560-1|3-25-567-3|10-58-560-4|8-47-1342-1,1-16-1103-4
163,0,0,0,0,0,10-58-560-2|10-58-559-5|10-58-559-3|10-58-560-1|10-58-559-7|2-21-557-2|10-58-560-6|10-58-559-2|10-58-560-3|1-87-1085-1|10-58-560-4|2-21-556-2|2-21-564-3|2-21-558-1|2-21-557-1,1-87-656-1
164,0,0,0,0,0,7-41-590-1|2-21-557-2|2-21-558-1|10-58-560-2|8-47-1342-1|10-58-560-1|2-21-557-1|5-31-591-1|8-47-1348-3|7-41-590-2|9-52-585-3|2-21-556-2|1-87-1085-1|7-41-569-3|2-21-557-3,1-16-941-2
165,0,0,0,0,0,2-21-558-1|5-28-1700-1|2-21-564-3|2-21-564-7|2-21-556-2|2-21-556-6|2-23-753-1|2-23-754-1|2-23-752-1|2-21-557-2|2-21-564-6|2-23-754-2|2-21-564-1|2-21-556-1|10-65-587-2,1-16-1602-4
166,0,0,0,0,0,7-41-590-1|1-87-1085-1|10-58-560-2|2-21-558-1|5-31-591-1|2-21-564-3|10-58-560-1|2-21-564-5|2-21-564-7|5-31-591-3|2-21-564-1|10-58-560-6|2-21-557-2|2-21-564-4|2-21-564-6,1-16-938-3
167,0,0,0,0,0,7-41-590-1|2-21-558-1|2-21-557-2|10-58-560-1|10-58-560-2|7-41-590-2|2-21-557-1|5-31-591-1|2-21-556-2|9-52-585-3|6-38-589-4|2-21-557-3|10-58-560-6|1-87-1085-1|10-58-559-5,1-16-614-3
168,0,0,0,0,0,7-41-590-1|2-21-564-3|5-31-591-3|2-21-558-1|5-31-591-1|7-41-590-2|2-21-564-7|8-47-1348-3|2-22-700-4|10-58-560-2|2-21-564-1|10-58-560-1|1-87-1085-1|5-31-591-2|2-21-557-2,1-16-944-1
169,0,0,0,0,0,10-58-560-2|10-58-559-5|10-58-559-3|10-58-560-1|2-21-558-1|9-50-580-3|10-58-560-6|9-52-585-3|2-21-557-2|10-58-560-3|10-58-560-4|10-58-559-2|9-52-585-2|7-41-590-1|10-58-559-7,1-16-823-1
170,0,0,0,0,0,10-58-560-2|10-58-560-1|10-58-560-3|7-41-590-1|10-58-560-6|10-58-560-4|2-21-558-1|2-21-557-2|10-58-559-5|10-58-559-3|2-21-564-3|9-50-580-3|10-58-559-2|7-41-569-3|10-58-559-7,1-16-1105-1
171,0,0,0,0,0,1-87-1085-1|7-41-590-1|10-58-560-2|10-58-560-1|5-31-591-1|5-31-591-3|2-21-557-2|2-21-558-1|10-58-560-6|2-21-564-3|10-58-559-5|10-58-560-4|2-21-557-1|2-21-564-7|5-31-591-2,1-14-742-1
172,0,0,0,0,0,9-52-585-1|9-50-581-9|1-16-1607-2|1-16-1606-2|9-50-581-2|10-58-559-6|7-39-570-4|9-52-585-5|9-52-585-4|9-50-579-3|9-51-582-5|5-31-591-3|9-50-580-3|7-41-575-3|9-50-581-4,1-16-1607-1
173,0,0,0,0,0,7-41-590-1|2-21-558-1|5-31-591-1|7-41-590-2|10-58-560-1|10-58-560-2|2-21-564-3|1-87-1085-1|5-31-591-3|8-45-563-1|8-45-563-2|2-21-557-2|5-31-591-2|8-45-563-4|8-47-1348-3,1-16-619-1
174,0,0,0,0,0,2-21-558-1|9-50-580-3|8-47-1782-4|7-41-590-1|9-52-585-3|9-50-365-1|9-52-366-1|9-52-585-1|9-52-585-2|10-58-559-5|9-50-580-2|8-47-1768-1|9-51-364-1|8-45-563-4|8-45-563-1,1-16-943-1
175,0,0,1,1,1,2-21-564-3|10-58-560-2|2-21-558-1|6-38-589-5|10-58-560-1|7-41-590-1|10-58-559-5|10-58-559-3|9-50-580-3|7-41-575-2|10-58-560-6|10-58-560-4|2-21-564-4|2-21-564-5|10-58-560-3,6-38-589-5
176,0,0,0,0,0,2-21-558-1|7-41-590-1|10-58-560-2|10-58-559-5|10-58-559-3|10-58-560-1|2-21-564-5|2-21-564-3|10-58-559-2|2-21-561-4|2-21-557-2|10-58-560-6|2-21-564-7|5-31-591-3|10-58-560-4,6-86-1126-1
177,0,0,0,0,0,7-41-590-1|2-21-558-1|10-58-560-2|10-58-560-1|10-58-559-5|10-58-559-3|2-21-564-3|10-58-560-4|10-58-559-2|10-58-559-7|10-58-560-6|10-58-560-3|9-50-580-3|2-21-564-4|2-21-557-2,6-86-690-2
178,0,0,0,0,0,1-87-1085-1|2-21-558-1|9-50-580-3|10-58-560-2|10-58-559-5|10-58-560-3|10-58-560-1|10-58-560-4|10-58-559-3|7-41-590-1|10-58-560-6|9-52-585-3|9-52-585-2|9-50-580-1|4-97-1481-2,6-38-588-12
179,0,0,0,0,0,9-50-580-3|10-58-560-2|9-52-585-3|10-58-559-5|10-58-560-3|2-21-558-1|10-58-560-4|10-58-559-3|10-58-560-1|10-58-560-6|7-41-590-1|9-50-580-1|2-21-564-3|2-21-564-4|2-21-557-2,6-38-849-2
180,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-558-1|10-58-560-1|10-58-559-5|10-58-559-3|10-58-560-6|5-31-591-1|10-58-560-4|7-41-569-3|2-21-557-2|2-21-564-3|10-58-559-2|1-87-1085-1|3-25-567-1,6-37-2328-1
181,0,0,0,0,0,2-21-557-2|10-58-559-5|2-21-557-1|10-58-560-2|2-21-558-1|10-58-559-3|9-50-580-3|10-58-559-2|10-58-560-6|10-58-560-1|2-21-557-3|2-21-556-2|10-58-559-7|10-58-560-4|8-47-1348-3,6-35-1790-2
182,0,0,0,0,0,7-41-590-1|1-87-1085-1|7-41-590-2|8-47-1342-1|5-31-591-1|5-31-591-3|2-21-557-2|2-21-564-3|2-21-564-1|2-21-557-1|10-58-560-2|10-58-560-1|2-21-564-4|2-21-558-1|10-58-559-5,6-36-1610-1
183,0,0,0,0,0,2-21-558-1|9-52-585-3|10-58-560-2|9-50-580-3|10-58-559-5|10-58-560-1|10-58-559-3|10-58-560-6|2-21-557-2|10-58-560-4|10-58-559-2|1-87-1085-1|10-58-560-3|7-41-590-1|9-52-585-2,6-38-588-7
184,0,0,0,0,0,1-87-1481-3|7-41-590-1|1-87-1085-1|4-97-1481-4|2-21-558-1|4-97-1481-3|2-21-564-3|10-58-560-1|10-58-560-2|2-21-557-2|1-87-1481-2|10-58-560-6|2-21-557-3|1-87-1481-1|2-21-557-1,6-93-842-1
185,0,0,0,0,0,7-41-590-1|2-21-564-3|9-50-580-3|2-21-564-4|2-21-558-1|10-58-560-2|10-58-560-1|2-21-564-5|2-21-564-1|2-21-557-2|6-38-589-4|9-52-585-3|9-50-580-1|6-38-589-6|9-50-580-2,6-38-589-7
186,0,0,0,0,0,7-41-590-1|1-87-1085-1|2-21-558-1|1-87-1481-3|10-58-560-1|10-58-560-2|7-41-590-2|2-21-557-2|8-47-1342-1|6-38-589-6|6-38-589-4|2-21-557-1|10-58-560-6|4-97-1481-4|2-21-564-3,6-37-17-2
187,0,0,0,0,0,7-41-590-1|8-47-1348-3|2-21-557-2|7-41-590-2|2-21-557-1|8-47-1348-1|8-47-1348-2|7-41-569-2|5-31-591-1|8-47-1348-4|2-21-564-3|2-21-564-1|2-21-557-3|10-58-560-1|10-58-560-2,6-85-1176-1
188,0,0,0,0,0,6-38-588-8|6-38-588-11|6-38-588-9|6-38-588-10|6-38-589-4|6-38-589-6|6-38-588-12|6-38-589-5|6-38-588-3|6-38-588-13|6-38-588-6|6-38-588-5|6-38-589-3|6-38-588-1|6-38-588-2,6-38-848-1
189,0,0,0,0,0,7-41-590-1|5-31-591-1|7-41-590-2|1-87-1085-1|5-31-591-3|5-31-591-2|2-21-557-2|2-21-557-1|10-58-560-2|2-21-564-3|10-58-560-1|2-21-564-7|9-50-580-2|2-21-564-1|2-21-564-6,6-34-845-5
190,0,0,0,0,0,7-41-590-1|2-21-558-1|9-52-585-3|7-41-590-2|2-21-557-2|9-50-580-3|7-41-575-2|10-58-560-1|10-58-560-2|7-41-569-3|6-38-589-6|9-52-585-2|6-38-589-4|10-57-565-1|9-50-580-1,6-38-763-1
191,0,0,0,0,0,1-87-1085-1|7-41-590-1|2-21-558-1|9-50-580-3|9-52-585-3|10-58-560-2|10-58-560-1|9-50-580-2|9-50-580-1|2-21-557-2|2-21-564-3|9-52-585-2|10-58-560-6|10-58-560-4|10-58-559-5,6-37-375-7
192,0,0,0,0,0,7-41-590-1|2-21-564-3|2-21-564-1|2-21-564-4|2-21-564-5|5-31-591-1|2-21-564-7|10-58-560-2|1-87-1085-1|9-50-580-3|2-21-564-6|10-58-560-1|5-31-591-3|7-41-590-2|2-21-558-1,6-38-589-6
193,0,0,0,0,0,10-58-560-2|10-58-559-3|10-58-560-1|2-21-558-1|10-58-560-6|10-58-559-5|10-58-559-2|7-41-590-1|10-58-560-4|2-21-557-2|10-58-559-7|2-21-556-2|5-31-591-1|2-21-564-3|1-87-1085-1,6-37-2327-2
194,0,0,0,0,0,8-47-1342-1|9-52-366-1|9-51-364-1|7-41-590-1|8-48-691-2|7-41-590-2|9-50-365-1|2-21-557-2|6-86-691-2|2-21-557-1|2-21-557-3|5-31-591-1|7-41-569-2|2-21-2274-1|1-87-1085-1,6-36-1609-1
195,0,0,0,0,0,10-58-560-2|1-87-1085-1|10-58-560-1|10-58-559-5|7-41-590-1|10-58-559-3|10-58-560-6|2-21-558-1|2-21-557-2|10-58-559-2|10-58-560-4|7-41-569-3|10-58-560-3|10-58-559-7|4-97-1481-3,6-93-842-2
